Task_ID,Project_ID,Employee_ID,Employee_Name,Task_Name,Assigned_Date,Due_Date,Completed_Date,Hours_Worked,Estimated_Hours,Task_Status,Task_Priority,Task_Type,Bug_Count,Rework_Hours,Is_Completed,Is_Late,Hours_Variance,Efficiency_Ratio
TSK005376,PRJ0165,EMP0110,Veer Verma,Testing task #5377,2025-05-03,2025-05-20,2025-05-22,8.9,7.5,Completed,Medium,Testing,1,1.7,True,True,1.4000000000000004,0.84
TSK005377,PRJ0165,EMP0542,Arnav Reddy,Testing task #5378,2025-04-25,2025-05-01,2025-05-03,48.3,54.6,Completed,High,Deployment,1,0.6,True,True,-6.300000000000004,1.13
TSK005378,PRJ0165,EMP0489,Vihaan Krishnan,Development task #5379,2025-02-14,2025-02-28,,16.5,23.3,In Progress,Medium,Research,0,0.0,False,False,-6.800000000000001,1.41
TSK005379,PRJ0165,EMP0072,Sara Nair,Development task #5380,2025-05-15,2025-05-26,2025-05-31,46.4,36.0,Completed,Low,Documentation,0,0.0,True,True,10.399999999999999,0.78
TSK005380,PRJ0165,EMP0455,Aditya Gupta,Development task #5381,2025-02-04,2025-02-19,,45.2,53.8,In Progress,Low,Research,1,2.6,False,False,-8.599999999999994,1.19
TSK005381,PRJ0165,EMP0301,Kabir Das,Code Review task #5382,2025-02-26,2025-03-16,2025-03-14,25.7,16.2,Completed,Medium,Development,3,8.3,True,False,9.5,0.63
TSK005382,PRJ0165,EMP0096,Navya Rao,Design task #5383,2025-02-22,2025-02-24,2025-02-25,39.0,26.1,Completed,High,Design,0,0.0,True,True,12.899999999999999,0.67
TSK005383,PRJ0165,EMP0413,Zara Bose,Code Review task #5384,2025-03-25,2025-04-03,2025-04-04,27.6,36.9,Completed,Low,Testing,0,0.0,True,True,-9.299999999999997,1.34
TSK005384,PRJ0165,EMP0258,Sara Rao,Design task #5385,2025-05-06,2025-05-23,2025-05-31,23.7,32.5,Completed,High,Testing,0,0.0,True,True,-8.8,1.37
TSK005385,PRJ0165,EMP0084,Advait Rao,Documentation task #5386,2025-04-15,2025-04-20,2025-04-21,6.6,5.0,Completed,High,Deployment,1,1.0,True,True,1.5999999999999996,0.76
TSK005386,PRJ0165,EMP0517,Riya Malhotra,Design task #5387,2025-02-27,2025-03-08,2025-03-11,62.5,41.7,Completed,Medium,Deployment,0,0.0,True,True,20.799999999999997,0.67
TSK005387,PRJ0165,EMP0128,Reyansh Das,Design task #5388,2025-04-22,2025-05-11,2025-05-11,29.7,33.2,Completed,High,Design,1,2.5,True,False,-3.5000000000000036,1.12
TSK005388,PRJ0165,EMP0231,Kabir Iyer,Development task #5389,2025-04-24,2025-05-10,2025-05-13,11.2,14.3,Completed,Medium,Deployment,0,0.0,True,True,-3.1000000000000014,1.28
TSK005389,PRJ0165,EMP0293,Shaurya Das,Testing task #5390,2025-05-18,2025-05-30,2025-06-02,22.5,19.8,Completed,Low,Bug Fix,0,0.0,True,True,2.6999999999999993,0.88
TSK005390,PRJ0165,EMP0042,Meera Rao,Testing task #5391,2025-05-18,2025-05-25,2025-05-23,29.8,30.7,Completed,Low,Research,0,0.0,True,False,-0.8999999999999986,1.03
TSK005391,PRJ0165,EMP0101,Kiaan Das,Bug Fix task #5392,2025-04-05,2025-04-21,2025-04-26,53.7,49.8,Completed,Low,Development,0,0.0,True,True,3.9000000000000057,0.93
TSK005392,PRJ0165,EMP0283,Advait Krishnan,Documentation task #5393,2025-05-14,2025-05-25,2025-05-26,71.4,57.3,Completed,Medium,Documentation,1,2.7,True,True,14.100000000000009,0.8
TSK005393,PRJ0165,EMP0171,Yuvan Kapoor,Research task #5394,2025-03-26,2025-04-15,2025-04-17,45.4,51.5,Completed,High,Testing,4,5.1,True,True,-6.100000000000001,1.13
TSK005394,PRJ0165,EMP0168,Aarav Das,Documentation task #5395,2025-02-24,2025-03-16,2025-03-17,19.2,25.1,Completed,Medium,Design,0,0.0,True,True,-5.900000000000002,1.31
TSK005395,PRJ0165,EMP0048,Shaurya Verma,Development task #5396,2025-02-11,2025-02-17,,27.2,36.5,To Do,Low,Research,1,2.7,False,False,-9.3,1.34
TSK005396,PRJ0165,EMP0018,Ishaan Menon,Bug Fix task #5397,2025-04-10,2025-04-23,2025-04-23,88.9,55.7,Completed,High,Code Review,0,0.0,True,False,33.2,0.63
TSK005397,PRJ0165,EMP0036,Arnav Kapoor,Design task #5398,2025-02-13,2025-03-02,2025-02-28,18.9,15.5,Completed,Medium,Documentation,0,0.0,True,False,3.3999999999999986,0.82
TSK005398,PRJ0165,EMP0503,Advait Verma,Documentation task #5399,2025-03-24,2025-04-03,2025-04-01,26.9,38.1,Completed,Low,Development,0,0.0,True,False,-11.200000000000003,1.42
TSK005399,PRJ0165,EMP0302,Aditya Malhotra,Deployment task #5400,2025-04-30,2025-05-17,2025-05-16,33.0,20.8,Completed,Low,Deployment,2,5.0,True,False,12.2,0.63
TSK005400,PRJ0165,EMP0600,Advait Gupta,Design task #5401,2025-03-10,2025-03-25,2025-03-25,34.8,37.9,Completed,Medium,Development,0,0.0,True,False,-3.1000000000000014,1.09
TSK005401,PRJ0165,EMP0395,Zara Krishnan,Testing task #5402,2025-02-13,2025-02-26,2025-02-27,7.9,5.0,Completed,High,Deployment,0,0.0,True,True,2.9000000000000004,0.63
TSK005402,PRJ0165,EMP0251,Yuvan Malhotra,Code Review task #5403,2025-04-01,2025-04-06,2025-04-08,19.8,12.4,Completed,Medium,Research,1,1.9,True,True,7.4,0.63
TSK005403,PRJ0165,EMP0373,Saanvi Das,Code Review task #5404,2025-04-29,2025-05-04,2025-05-03,23.4,15.9,Completed,Low,Documentation,4,11.9,True,False,7.499999999999998,0.68
TSK005404,PRJ0165,EMP0542,Arnav Reddy,Research task #5405,2025-02-20,2025-03-01,2025-03-13,0.0,33.1,Completed,Medium,Testing,0,0.0,True,True,-33.1,
TSK005405,PRJ0165,EMP0566,Vivaan Kumar,Deployment task #5406,2025-04-15,2025-04-21,2025-04-19,35.9,27.2,Completed,Medium,Testing,0,0.0,True,False,8.7,0.76
TSK005406,PRJ0165,EMP0555,Ira Pillai,Deployment task #5407,2025-04-14,2025-04-21,2025-04-26,39.2,29.8,Completed,Medium,Bug Fix,1,1.6,True,True,9.400000000000002,0.76
TSK005407,PRJ0165,EMP0097,Kabir Krishnan,Documentation task #5408,2025-03-24,2025-04-12,2025-04-11,0.0,21.7,Completed,Low,Design,0,0.0,True,False,-21.7,
TSK005408,PRJ0165,EMP0023,Meera Kapoor,Documentation task #5409,2025-03-28,2025-04-04,2025-04-03,26.2,20.4,Completed,Medium,Testing,0,0.0,True,False,5.800000000000001,0.78
TSK005409,PRJ0165,EMP0313,Aadhya Verma,Bug Fix task #5410,2025-05-06,2025-05-08,2025-05-20,9.9,8.6,Completed,Low,Development,0,0.0,True,True,1.3000000000000007,0.87
TSK005410,PRJ0165,EMP0181,Veer Reddy,Development task #5411,2025-03-31,2025-04-21,2025-04-23,29.3,21.5,Completed,Low,Testing,0,0.0,True,True,7.800000000000001,0.73
TSK005411,PRJ0165,EMP0355,Advait Singh,Research task #5412,2025-02-17,2025-02-24,2025-02-27,42.6,39.2,Completed,Medium,Design,0,0.0,True,True,3.3999999999999986,0.92
TSK005412,PRJ0165,EMP0596,Kabir Sharma,Documentation task #5413,2025-04-27,2025-05-10,2025-05-13,35.3,40.2,Completed,Low,Deployment,2,3.1,True,True,-4.900000000000006,1.14
TSK005413,PRJ0165,EMP0226,Saanvi Malhotra,Testing task #5414,2025-02-23,2025-03-01,2025-03-01,37.6,51.1,Completed,Low,Documentation,0,0.0,True,False,-13.5,1.36
TSK005414,PRJ0165,EMP0017,Vihaan Kapoor,Design task #5415,2025-04-06,2025-04-24,,10.0,15.9,To Do,Low,Testing,0,0.0,False,False,-5.9,1.59
TSK005415,PRJ0166,EMP0271,Sara Malhotra,Development task #5416,2025-09-07,2025-09-22,2025-09-23,12.3,15.1,Completed,Medium,Code Review,0,0.0,True,True,-2.799999999999999,1.23
TSK005416,PRJ0166,EMP0341,Kabir Iyer,Research task #5417,2025-05-15,2025-05-18,2025-05-19,73.1,54.8,Completed,Low,Deployment,3,8.4,True,True,18.299999999999997,0.75
TSK005417,PRJ0166,EMP0517,Riya Malhotra,Deployment task #5418,2025-04-07,2025-04-20,2025-04-18,25.3,32.6,Completed,Low,Code Review,0,0.0,True,False,-7.300000000000001,1.29
TSK005418,PRJ0166,EMP0110,Veer Verma,Research task #5419,2025-05-12,2025-05-24,2025-05-27,38.6,50.3,Completed,Medium,Development,0,0.0,True,True,-11.699999999999996,1.3
TSK005419,PRJ0166,EMP0534,Kiaan Kumar,Research task #5420,2025-05-16,2025-05-19,2025-05-19,19.6,26.1,Completed,High,Testing,0,0.0,True,False,-6.5,1.33
TSK005420,PRJ0166,EMP0292,Meera Krishnan,Code Review task #5421,2025-09-01,2025-09-18,,33.3,57.4,In Progress,Medium,Testing,1,1.4,False,False,-24.1,1.72
TSK005421,PRJ0166,EMP0507,Kiaan Bose,Documentation task #5422,2025-06-20,2025-06-24,2025-06-23,46.8,46.1,Completed,Medium,Testing,1,2.9,True,False,0.6999999999999957,0.99
TSK005422,PRJ0166,EMP0164,Arnav Reddy,Development task #5423,2025-07-28,2025-08-06,,5.7,22.8,To Do,Medium,Design,0,0.0,False,False,-17.1,4.0
TSK005423,PRJ0166,EMP0236,Veer Kapoor,Testing task #5424,2025-09-21,2025-10-02,2025-10-10,10.5,14.8,Completed,Medium,Documentation,0,0.0,True,True,-4.300000000000001,1.41
TSK005424,PRJ0166,EMP0365,Ira Nair,Deployment task #5425,2025-10-04,2025-10-18,,21.4,27.6,Blocked,High,Deployment,0,0.0,False,False,-6.200000000000003,1.29
TSK005425,PRJ0166,EMP0519,Aadhya Bose,Research task #5426,2025-08-19,2025-09-07,2025-09-09,9.0,8.1,Completed,Medium,Research,1,3.0,True,True,0.9000000000000004,0.9
TSK005426,PRJ0166,EMP0437,Meera Gupta,Development task #5427,2025-07-19,2025-08-04,2025-08-07,80.5,54.9,Completed,Medium,Design,0,0.0,True,True,25.6,0.68
TSK005427,PRJ0166,EMP0034,Aditya Gupta,Testing task #5428,2025-06-02,2025-06-10,,2.0,5.2,To Do,Medium,Research,2,3.6,False,False,-3.2,2.6
TSK005428,PRJ0166,EMP0550,Aditya Bose,Development task #5429,2025-04-05,2025-04-21,,3.5,4.5,To Do,Low,Deployment,2,1.6,False,False,-1.0,1.29
TSK005429,PRJ0166,EMP0252,Sara Krishnan,Code Review task #5430,2025-06-05,2025-06-17,2025-06-17,60.4,44.0,Completed,Medium,Code Review,0,0.0,True,False,16.4,0.73
TSK005430,PRJ0166,EMP0243,Kabir Verma,Deployment task #5431,2025-08-29,2025-09-13,2025-09-16,15.9,18.7,Completed,Low,Testing,1,1.5,True,True,-2.799999999999999,1.18
TSK005431,PRJ0166,EMP0234,Sara Kumar,Testing task #5432,2025-08-14,2025-08-23,2025-08-21,81.2,53.3,Completed,Medium,Deployment,0,0.0,True,False,27.900000000000006,0.66
TSK005432,PRJ0166,EMP0185,Kabir Malhotra,Documentation task #5433,2025-08-24,2025-09-14,2025-09-12,50.7,45.5,Completed,Medium,Bug Fix,0,0.0,True,False,5.200000000000003,0.9
TSK005433,PRJ0166,EMP0121,Aadhya Das,Research task #5434,2025-07-09,2025-07-13,2025-07-14,4.3,5.3,Completed,High,Research,0,0.0,True,True,-1.0,1.23
TSK005434,PRJ0166,EMP0070,Yuvan Kapoor,Documentation task #5435,2025-08-16,2025-09-06,2025-09-06,39.5,30.4,Completed,Low,Development,2,5.2,True,False,9.100000000000001,0.77
TSK005435,PRJ0166,EMP0462,Shaurya Reddy,Development task #5436,2025-07-29,2025-08-10,2025-08-15,8.9,11.9,Completed,Medium,Design,0,0.0,True,True,-3.0,1.34
TSK005436,PRJ0166,EMP0340,Kabir Krishnan,Development task #5437,2025-04-06,2025-04-16,2025-04-17,38.5,36.8,Completed,Medium,Development,1,1.3,True,True,1.7000000000000028,0.96
TSK005437,PRJ0166,EMP0187,Rudra Kumar,Research task #5438,2025-07-02,2025-07-09,2025-07-09,53.2,45.5,Completed,High,Code Review,0,0.0,True,False,7.700000000000003,0.86
TSK005438,PRJ0166,EMP0027,Tara Pillai,Bug Fix task #5439,2025-07-22,2025-08-01,,5.0,40.9,To Do,High,Testing,0,0.0,False,False,-35.9,8.18
TSK005439,PRJ0167,EMP0459,Navya Gupta,Documentation task #5440,2023-07-22,2023-08-08,2023-08-16,0.0,14.7,Completed,Low,Development,1,1.9,True,True,-14.7,
TSK005440,PRJ0167,EMP0119,Diya Krishnan,Development task #5441,2023-12-07,2023-12-19,2023-12-21,54.2,37.1,Completed,Medium,Deployment,0,0.0,True,True,17.1,0.68
TSK005441,PRJ0167,EMP0326,Sara Pillai,Code Review task #5442,2023-06-29,2023-07-03,2023-07-08,15.0,13.6,Completed,High,Code Review,0,0.0,True,True,1.4000000000000004,0.91
TSK005442,PRJ0167,EMP0501,Meera Bose,Development task #5443,2023-07-18,2023-08-01,2023-08-01,46.5,51.9,Completed,Low,Research,2,2.6,True,False,-5.399999999999999,1.12
TSK005443,PRJ0167,EMP0263,Kavya Kumar,Development task #5444,2023-11-07,2023-11-25,2023-11-27,38.8,32.8,Completed,Low,Testing,0,0.0,True,True,6.0,0.85
TSK005444,PRJ0167,EMP0327,Zara Rao,Research task #5445,2023-07-24,2023-07-31,2023-08-02,34.5,26.7,Completed,High,Deployment,0,0.0,True,True,7.800000000000001,0.77
TSK005445,PRJ0167,EMP0505,Navya Reddy,Research task #5446,2023-09-06,2023-09-11,2023-09-13,48.5,42.0,Completed,Low,Deployment,0,0.0,True,True,6.5,0.87
TSK005446,PRJ0167,EMP0017,Vihaan Kapoor,Code Review task #5447,2023-06-24,2023-07-15,2023-07-15,30.7,28.4,Completed,High,Design,0,0.0,True,False,2.3000000000000007,0.93
TSK005447,PRJ0167,EMP0216,Aarav Rao,Research task #5448,2023-07-18,2023-07-23,2023-07-23,58.7,39.4,Completed,High,Documentation,0,0.0,True,False,19.300000000000004,0.67
TSK005448,PRJ0167,EMP0081,Ira Malhotra,Bug Fix task #5449,2023-08-15,2023-08-31,2023-09-02,28.3,22.5,Completed,Medium,Testing,0,0.0,True,True,5.800000000000001,0.8
TSK005449,PRJ0167,EMP0496,Advait Pillai,Research task #5450,2023-09-30,2023-10-18,2023-10-18,34.0,24.2,Completed,Medium,Development,0,0.0,True,False,9.8,0.71
TSK005450,PRJ0167,EMP0432,Aditya Verma,Research task #5451,2023-07-05,2023-07-21,2023-07-20,62.9,40.4,Completed,Medium,Code Review,0,0.0,True,False,22.5,0.64
TSK005451,PRJ0167,EMP0588,Kiaan Malhotra,Development task #5452,2023-08-07,2023-08-24,,29.3,38.1,In Progress,High,Documentation,0,0.0,False,False,-8.8,1.3
TSK005452,PRJ0167,EMP0277,Veer Menon,Deployment task #5453,2023-12-04,2023-12-12,2023-12-24,16.7,19.3,Completed,High,Testing,2,2.7,True,True,-2.6000000000000014,1.16
TSK005453,PRJ0167,EMP0058,Zara Kapoor,Deployment task #5454,2023-10-26,2023-10-31,2023-11-01,42.8,29.6,Completed,Medium,Development,0,0.0,True,True,13.199999999999996,0.69
TSK005454,PRJ0167,EMP0200,Veer Reddy,Documentation task #5455,2023-12-24,2024-01-12,2024-01-15,37.8,32.4,Completed,High,Bug Fix,1,0.5,True,True,5.399999999999999,0.86
TSK005455,PRJ0167,EMP0337,Vihaan Menon,Design task #5456,2023-08-31,2023-09-02,2023-09-07,14.0,17.1,Completed,High,Research,0,0.0,True,True,-3.1000000000000014,1.22
TSK005456,PRJ0167,EMP0140,Ananya Pillai,Research task #5457,2023-07-22,2023-08-07,2023-08-09,29.1,18.7,Completed,Medium,Bug Fix,0,0.0,True,True,10.400000000000002,0.64
TSK005457,PRJ0167,EMP0045,Arnav Kapoor,Testing task #5458,2023-07-12,2023-07-14,2023-07-26,19.4,16.4,Completed,Medium,Research,2,2.3,True,True,3.0,0.85
TSK005458,PRJ0167,EMP0109,Myra Iyer,Bug Fix task #5459,2023-11-04,2023-11-18,2023-11-17,49.1,56.9,Completed,High,Code Review,0,0.0,True,False,-7.799999999999997,1.16
TSK005459,PRJ0167,EMP0420,Kabir Verma,Testing task #5460,2023-10-04,2023-10-19,2023-10-20,55.0,51.1,Completed,High,Development,1,0.6,True,True,3.8999999999999986,0.93
TSK005460,PRJ0167,EMP0221,Kavya Nair,Testing task #5461,2023-10-09,2023-10-25,2023-10-27,18.4,19.0,Completed,High,Design,1,2.9,True,True,-0.6000000000000014,1.03
TSK005461,PRJ0167,EMP0307,Myra Pillai,Design task #5462,2023-11-20,2023-12-06,2023-12-08,52.4,34.9,Completed,Low,Documentation,2,2.8,True,True,17.5,0.67
TSK005462,PRJ0167,EMP0067,Meera Iyer,Development task #5463,2023-12-13,2023-12-17,2023-12-20,93.1,58.8,Completed,Low,Design,0,0.0,True,True,34.3,0.63
TSK005463,PRJ0167,EMP0591,Diya Gupta,Testing task #5464,2023-10-11,2023-10-18,2023-10-17,20.2,28.2,Completed,Low,Deployment,0,0.0,True,False,-8.0,1.4
TSK005464,PRJ0167,EMP0029,Shaurya Singh,Code Review task #5465,2023-11-29,2023-12-07,2023-12-09,51.2,43.9,Completed,High,Design,0,0.0,True,True,7.300000000000004,0.86
TSK005465,PRJ0167,EMP0507,Kiaan Bose,Deployment task #5466,2023-11-08,2023-11-25,2023-11-30,15.0,15.5,Completed,Medium,Testing,0,0.0,True,True,-0.5,1.03
TSK005466,PRJ0167,EMP0587,Rudra Kapoor,Research task #5467,2023-09-10,2023-09-23,2023-09-23,79.3,57.3,Completed,High,Bug Fix,1,1.1,True,False,22.0,0.72
TSK005467,PRJ0167,EMP0044,Ananya Das,Code Review task #5468,2023-08-23,2023-08-30,,3.8,7.9,In Progress,Medium,Code Review,2,1.5,False,False,-4.1000000000000005,2.08
TSK005468,PRJ0167,EMP0190,Kabir Verma,Development task #5469,2023-11-30,2023-12-08,2023-12-09,50.8,57.0,Completed,Low,Code Review,0,0.0,True,True,-6.200000000000003,1.12
TSK005469,PRJ0167,EMP0172,Ishaan Singh,Testing task #5470,2023-11-14,2023-11-27,,28.2,42.2,To Do,Low,Development,0,0.0,False,False,-14.000000000000004,1.5
TSK005470,PRJ0167,EMP0038,Ananya Singh,Design task #5471,2023-10-08,2023-10-12,2023-10-15,12.6,17.0,Completed,Low,Research,1,2.5,True,True,-4.4,1.35
TSK005471,PRJ0167,EMP0449,Aadhya Das,Research task #5472,2023-09-26,2023-10-08,2023-10-06,66.2,42.8,Completed,High,Deployment,1,1.8,True,False,23.400000000000006,0.65
TSK005472,PRJ0167,EMP0588,Kiaan Malhotra,Code Review task #5473,2023-07-01,2023-07-19,2023-07-22,19.6,24.3,Completed,High,Design,0,0.0,True,True,-4.699999999999999,1.24
TSK005473,PRJ0167,EMP0283,Advait Krishnan,Code Review task #5474,2023-10-02,2023-10-07,2023-10-07,59.2,50.3,Completed,Medium,Research,0,0.0,True,False,8.900000000000006,0.85
TSK005474,PRJ0168,EMP0019,Advait Kumar,Testing task #5475,2025-11-28,2025-12-13,2025-12-18,11.9,10.0,Completed,Low,Bug Fix,0,0.0,True,True,1.9000000000000004,0.84
TSK005475,PRJ0168,EMP0252,Sara Krishnan,Bug Fix task #5476,2026-01-06,2026-01-22,2026-01-22,62.2,51.6,Completed,Low,Code Review,1,0.8,True,False,10.600000000000001,0.83
TSK005476,PRJ0168,EMP0048,Shaurya Verma,Testing task #5477,2025-10-18,2025-10-29,2025-11-03,31.2,19.8,Completed,Medium,Deployment,0,0.0,True,True,11.399999999999999,0.63
TSK005477,PRJ0168,EMP0175,Saanvi Malhotra,Documentation task #5478,2025-10-01,2025-10-03,2025-10-06,7.6,7.4,Completed,Medium,Research,0,0.0,True,True,0.1999999999999993,0.97
TSK005478,PRJ0168,EMP0562,Advait Nair,Documentation task #5479,2025-06-23,2025-06-29,,2.4,20.2,Blocked,Low,Research,0,0.0,False,False,-17.8,8.42
TSK005479,PRJ0168,EMP0139,Veer Verma,Testing task #5480,2025-08-26,2025-09-02,2025-09-04,77.5,51.1,Completed,High,Testing,0,0.0,True,True,26.4,0.66
TSK005480,PRJ0168,EMP0567,Kavya Verma,Code Review task #5481,2026-01-02,2026-01-05,2026-01-06,22.5,19.6,Completed,Low,Design,1,0.9,True,True,2.8999999999999986,0.87
TSK005481,PRJ0168,EMP0230,Arnav Kumar,Code Review task #5482,2025-12-31,2026-01-08,2026-01-09,28.7,25.5,Completed,Medium,Design,1,1.2,True,True,3.1999999999999993,0.89
TSK005482,PRJ0168,EMP0142,Kabir Das,Documentation task #5483,2025-07-15,2025-07-26,,27.4,54.6,In Progress,Low,Bug Fix,1,1.1,False,False,-27.200000000000003,1.99
TSK005483,PRJ0168,EMP0046,Tara Gupta,Deployment task #5484,2025-08-15,2025-08-21,2025-08-24,14.1,14.1,Completed,High,Documentation,2,4.3,True,True,0.0,1.0
TSK005484,PRJ0168,EMP0313,Aadhya Verma,Testing task #5485,2025-09-12,2025-09-16,2025-09-18,37.3,41.6,Completed,High,Testing,0,0.0,True,True,-4.300000000000004,1.12
TSK005485,PRJ0168,EMP0589,Reyansh Pillai,Research task #5486,2025-07-08,2025-07-14,2025-07-22,28.9,20.2,Completed,Medium,Design,3,4.8,True,True,8.7,0.7
TSK005486,PRJ0168,EMP0141,Aarav Pillai,Development task #5487,2025-08-20,2025-09-10,2025-09-12,14.0,12.3,Completed,High,Design,0,0.0,True,True,1.6999999999999993,0.88
TSK005487,PRJ0168,EMP0237,Ananya Kapoor,Code Review task #5488,2025-11-20,2025-12-09,2025-12-10,22.3,28.8,Completed,Medium,Code Review,0,0.0,True,True,-6.5,1.29
TSK005488,PRJ0168,EMP0314,Reyansh Krishnan,Documentation task #5489,2025-07-07,2025-07-28,,40.2,48.0,Blocked,Low,Documentation,0,0.0,False,False,-7.799999999999997,1.19
TSK005489,PRJ0168,EMP0210,Saanvi Krishnan,Documentation task #5490,2025-09-02,2025-09-10,2025-09-13,34.4,33.8,Completed,Medium,Deployment,0,0.0,True,True,0.6000000000000014,0.98
TSK005490,PRJ0168,EMP0095,Ishaan Bose,Documentation task #5491,2025-08-22,2025-08-30,,10.8,58.3,In Progress,Low,Design,0,0.0,False,False,-47.5,5.4
TSK005491,PRJ0168,EMP0431,Arnav Bose,Deployment task #5492,2025-09-02,2025-09-16,2025-09-17,29.3,23.4,Completed,Medium,Testing,1,1.4,True,True,5.900000000000002,0.8
TSK005492,PRJ0168,EMP0491,Anika Pillai,Documentation task #5493,2025-06-12,2025-06-16,2025-06-28,21.9,24.3,Completed,Medium,Bug Fix,0,0.0,True,True,-2.400000000000002,1.11
TSK005493,PRJ0168,EMP0171,Yuvan Kapoor,Development task #5494,2025-11-02,2025-11-07,2025-11-05,31.7,22.9,Completed,High,Documentation,0,0.0,True,False,8.8,0.72
TSK005494,PRJ0168,EMP0267,Kavya Rao,Design task #5495,2025-06-07,2025-06-16,2025-06-28,12.1,8.4,Completed,Low,Development,3,8.5,True,True,3.6999999999999993,0.69
TSK005495,PRJ0169,EMP0467,Kiaan Malhotra,Bug Fix task #5496,2023-03-31,2023-04-19,,35.1,58.0,In Progress,High,Bug Fix,0,0.0,False,False,-22.9,1.65
TSK005496,PRJ0169,EMP0570,Ishaan Gupta,Code Review task #5497,2023-05-17,2023-05-19,2023-05-31,19.7,27.6,Completed,High,Bug Fix,0,0.0,True,True,-7.900000000000002,1.4
TSK005497,PRJ0169,EMP0234,Sara Kumar,Deployment task #5498,2023-06-11,2023-06-23,,44.5,51.9,To Do,High,Testing,0,0.0,False,False,-7.399999999999999,1.17
TSK005498,PRJ0169,EMP0089,Veer Malhotra,Development task #5499,2023-02-05,2023-02-23,2023-02-22,14.4,11.2,Completed,High,Documentation,0,0.0,True,False,3.200000000000001,0.78
TSK005499,PRJ0169,EMP0150,Aryan Bose,Design task #5500,2023-05-25,2023-05-31,2023-06-01,25.9,24.7,Completed,Low,Testing,1,1.8,True,True,1.1999999999999993,0.95
TSK005500,PRJ0169,EMP0249,Sara Nair,Testing task #5501,2023-02-04,2023-02-16,2023-02-28,45.4,51.5,Completed,Low,Bug Fix,1,2.2,True,True,-6.100000000000001,1.13
TSK005501,PRJ0169,EMP0390,Vihaan Kapoor,Code Review task #5502,2023-04-21,2023-04-26,,9.3,53.5,Blocked,Medium,Deployment,0,0.0,False,False,-44.2,5.75
TSK005502,PRJ0169,EMP0151,Yuvan Rao,Development task #5503,2023-03-22,2023-04-04,,18.5,38.8,To Do,Low,Code Review,2,3.9,False,False,-20.299999999999997,2.1
TSK005503,PRJ0169,EMP0467,Kiaan Malhotra,Code Review task #5504,2023-02-01,2023-02-08,2023-02-09,20.8,15.2,Completed,High,Documentation,0,0.0,True,True,5.600000000000001,0.73
TSK005504,PRJ0169,EMP0577,Myra Das,Deployment task #5505,2023-02-21,2023-03-03,2023-03-04,14.1,15.3,Completed,Low,Documentation,0,0.0,True,True,-1.200000000000001,1.09
TSK005505,PRJ0169,EMP0104,Vihaan Sharma,Design task #5506,2023-03-14,2023-03-16,2023-03-16,58.0,38.9,Completed,Low,Bug Fix,2,3.5,True,False,19.1,0.67
TSK005506,PRJ0169,EMP0128,Reyansh Das,Documentation task #5507,2023-05-22,2023-05-26,2023-05-31,9.3,5.9,Completed,High,Design,0,0.0,True,True,3.4000000000000004,0.63
TSK005507,PRJ0169,EMP0071,Navya Sharma,Bug Fix task #5508,2023-03-05,2023-03-10,2023-03-11,0.0,51.4,Completed,Low,Research,0,0.0,True,True,-51.4,
TSK005508,PRJ0169,EMP0528,Anika Malhotra,Research task #5509,2023-04-19,2023-04-21,2023-04-21,46.4,35.5,Completed,High,Bug Fix,2,1.2,True,False,10.899999999999999,0.77
TSK005509,PRJ0169,EMP0437,Meera Gupta,Code Review task #5510,2023-04-03,2023-04-06,2023-04-05,15.1,9.7,Completed,Low,Design,0,0.0,True,False,5.4,0.64
TSK005510,PRJ0169,EMP0220,Kabir Rao,Design task #5511,2023-05-10,2023-05-19,2023-05-22,17.2,22.3,Completed,High,Deployment,0,0.0,True,True,-5.100000000000001,1.3
TSK005511,PRJ0169,EMP0014,Kavya Sharma,Deployment task #5512,2023-06-04,2023-06-10,2023-06-12,81.7,56.8,Completed,Low,Code Review,0,0.0,True,True,24.900000000000006,0.7
